Color,Comment,Document group,Document name,Code,Beginning,End,Weight score,Segment,Modified by,Modified,Created by,Created,Area,Coverage %
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-sc-trouble_no_more,auxiliary verb > ain't,44,44,0,ain't,romeodetimmerman,2024-04-12 10:28:46,romeodetimmerman,2024-02-05 05:51:46,5,0.54
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-sc-trouble_no_more,post-vocalic r > r deletion,45,45,0,poor,romeodetimmerman,2024-04-12 10:28:46,romeodetimmerman,2024-02-05 05:51:53,4,0.43
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-sc-trouble_no_more,post-vocalic r > r deletion,46,46,0,anymore ,romeodetimmerman,2024-04-12 10:28:46,romeodetimmerman,2024-02-05 05:51:56,7,0.75
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-sc-trouble_no_more,post-vocalic r > r deletion,47,47,0,more ,romeodetimmerman,2024-04-12 10:28:46,romeodetimmerman,2024-02-05 05:52:04,4,0.43
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r realization,2,2,0,car,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:52:31,3,0.35
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ai monophthongization > a:,2,2,0,I,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:52:45,1,0.12
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal t > t realization,3,3,0,parked,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:52:35,6,0.71
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ai monophthongization > a:,3,3,0,outside,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:53:00,7,0.82
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r deletion,3,3,0,your,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:53:04,4,0.47
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r deletion,3,3,0,door ,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:53:08,4,0.47
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal t > t realization,4,4,0,left,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:53:16,4,0.47
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r deletion,5,5,0,for ,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:53:21,3,0.35
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r realization,7,7,0,you're,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:53:33,6,0.71
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal d > d deletion,7,7,0,and,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:53:35,3,0.35
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r deletion,7,7,0,floor ,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:53:39,5,0.59
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal t > t deletion,8,8,0,don't,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:53:47,5,0.59
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ing ultimas > in,8,8,0,wondering,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:53:50,9,1.06
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r deletion,8,8,0,more ,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:53:52,4,0.47
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ai monophthongization > a:,9,9,0,times ,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:53:59,5,0.59
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal d > d deletion,10,10,0,and,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:54:05,3,0.35
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ai monophthongization > a:,10,10,0,mine ,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:54:13,4,0.47
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r realization,11,11,0,were,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:54:17,4,0.47
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal t > t realization,11,11,0,lost,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:54:33,4,0.47
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r realization,11,11,0,silver,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:54:20,6,0.71
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ai monophthongization > a:,12,12,0,I,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:54:27,1,0.12
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal d > d realization,12,12,0,pulled,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:54:37,6,0.71
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ai monophthongization > a:,12,12,0,time ,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:54:23,4,0.47
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r deletion,14,14,0,for,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:54:48,3,0.35
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ai monophthongization > ai,14,14,0,lying ,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:55:02,5,0.59
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal t > t deletion,15,15,0,don't,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:55:07,5,0.59
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ing ultimas > in,15,15,0,wondering,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:55:11,9,1.06
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ai monophthongization > a:,19,19,0,I,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:55:20,1,0.12
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ai monophthongization > a:,19,19,0,I,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:55:26,1,0.12
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ai monophthongization > a:,20,20,0,I,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:55:32,1,0.12
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r deletion,21,21,0,over,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:55:37,4,0.47
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r realization,22,22,0,you're,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:55:43,6,0.71
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal d > d deletion,23,23,0,and,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:55:53,3,0.35
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ai monophthongization > a:,23,23,0,I,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:55:50,1,0.12
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ing ultimas > in,23,23,0,holding,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:55:56,7,0.82
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal d > d deletion,24,24,0,and,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:56:00,3,0.35
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ai monophthongization > a:,24,24,0,I,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:56:05,1,0.12
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal t > t deletion,24,24,0,don't,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:56:08,5,0.59
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r deletion,24,24,0,stronger ,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:56:14,8,0.94
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal t > t deletion,25,25,0,don't,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:56:20,5,0.59
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ing ultimas > in,25,25,0,wondering,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:56:24,9,1.06
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r deletion,25,25,0,longer ,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:56:33,6,0.71
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-consonantal t > t deletion,26,26,0,don't,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:56:39,5,0.59
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,ing ultimas > in,26,26,0,wondering,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:56:41,9,1.06
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-dont_keep_me_wondering,post-vocalic r > r deletion,26,26,0,longer ,romeodetimmerman,2024-04-12 10:29:22,romeodetimmerman,2024-02-05 05:56:44,6,0.71
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,ai monophthongization > a:,3,3,0,eyed,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 05:58:28,4,0.44
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,6,6,0,your,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 05:58:53,4,0.44
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-consonantal d > d deletion,6,6,0,and,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 05:58:57,3,0.33
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,8,8,0,father,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:00:50,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,ing ultimas > in,8,8,0,knocking,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 05:59:09,8,0.88
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,8,8,0,your,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 05:59:17,4,0.44
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,8,8,0,door ,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 05:59:21,4,0.44
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,10,10,0,before ,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 05:59:34,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,11,11,0,doctor,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 05:59:40,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,ing ultimas > in,11,11,0,calling ,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 05:59:43,7,0.77
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-consonantal d > d realization,12,12,0,found,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 05:59:53,5,0.55
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,ing ultimas > in,12,12,0,bawling ,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 05:59:58,7,0.77
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-consonantal t > t realization,13,13,0,backed,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:00:06,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,13,13,0,corner ,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:00:09,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r realization,14,14,0,you're,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:00:18,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,ing ultimas > in,14,14,0,doing,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:00:21,5,0.55
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r realization,16,16,0,father,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:00:33,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,ing ultimas > in,16,16,0,knocking,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:00:52,8,0.88
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,16,16,0,your,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:00:56,4,0.44
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,16,16,0,door ,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:00:58,4,0.44
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,18,18,0,before,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:01:10,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,21,21,0,father,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:01:26,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,ing ultimas > in,21,21,0,knocking,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:01:29,8,0.88
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,21,21,0,your,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:01:32,4,0.44
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,21,21,0,door ,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:01:36,4,0.44
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-consonantal d > d realization,22,22,0,and,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:01:42,3,0.33
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,23,23,0,your,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:01:51,4,0.44
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,23,23,0,before ,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:01:56,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-consonantal d > d realization,25,25,0,found,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:02:20,5,0.55
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-consonantal t > t realization,26,26,0,backed,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:02:37,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,26,26,0,corner ,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:02:40,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r realization,27,27,0,you're,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:02:51,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,ing ultimas > in,27,27,0,doing,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:02:55,5,0.55
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r realization,29,29,0,father,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:03:02,6,0.66
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,ing ultimas > in,29,29,0,knocking,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:03:06,8,0.88
●,,1960s_nonAA_US > allmanbrothers,allmanbrothers-so-every_hungry_woman,post-vocalic r > r deletion,29,29,0,your,romeodetimmerman,2024-04-12 10:30:12,romeodetimmerman,2024-02-05 06:03:09,4,0.44
